356.5
425
619
896
1479.5
2352.5
4188
7301
12733
21396.5
34800.5
53659
77529.5
104361
131769
157756.5
180432
198531
211259.5
220399.5
225064.5
225646
222337
216893
208063
197203
193000.5
193477
193026
192208.5
190448.5
191519.5
192563.5
192079.5
192189.5
191968.5
191940
192115
192494
192579.5
192081.5
192056.5
192244.5
192275
192242
191992.5
191684
192295
192069.5
192136.5
191378.5
190132.5
188533
188220.5
186803
186461.5
186207
186706
186053.5
186756.5
186251.5
186904.5
186400.5
186649.5
186664.5
186945.5
186910
186876.5
186839.5
186771
186488.5
186576.5
186652.5
186333.5
186833.5
186613
186590.5
186487.5
186515
186674
186462.5
186725.5
186190.5
186647.5
186664.5
186471.5
186617
186524.5
186558.5
186442.5
186320
186794
186736.5
186630.5
186383.5
186444.5
186679
186486
186684.5
186317.5
186570
186848.5
186367.5
186580
186470
186580.5
186630.5
186291
186469
186647
186718
186971.5
186357.5
186421
186229
186011.5
186442
186763
186500
186411
186077.5
186270
186540
186460.5
186114
186205
186645.5
186605
186293
186271
186406.5
186128.5
185966
186316
186405
186635.5
186474.5
186865.5
186173.5
186533.5
186364
186408.5
185784.5
186147
185961.5
186148
186468.5
186156.5
186114.5
186159.5
186357.5
186075
185886.5
186423
186549.5
185874
185922.5
186343.5
186134
186663.5
186224
186239.5
185712.5
186391.5
185882
186253.5
185951.5
186298.5
186037.5
186052
186103.5
186578.5
186504
186283
186539
186581.5
186273.5
186287.5
186303.5
186229
186232.5
186254.5
186169.5
186466.5
185975
186515
186382
186043
186482.5
186558.5
186172.5
186524.5
186168.5
186114
186106.5
186504
186038.5
185646.5
186279.5
186131
186077
185968.5
185859.5
185992.5
186441.5
185961.5
185913.5
185918.5
185899.5
186129.5
186186
185960.5
186497
186090
186363.5
186094.5
185411
185813
183943
184319.5
180665.5
181244.5
178620.5
177236.5
178557.5
177452
183644.5
181689.5
187438
187277
187885
187335
187876
187822
187538.5
188004
188011
187536.5
188130
187941
188328.5
187478.5
188144
187975
188135
188170
188149
188218.5
188232
188104
188527.5
188307
187931
188112.5
188230.5
188381
188211.5
188239
187991.5
188280.5
188398
187810
188091
188640.5
187980
187791.5
188742.5
187893.5
188614.5
188091
188057
188072
188384.5
187794
187774
188097.5
188159.5
188042
188371
188103.5
188421
187879
187893
187836.5
188142.5
188012
188356
188232
188427
188152
187892.5
188097.5
188287
188251.5
187632
187642.5
187744
187781.5
188177
188263
187916
188167.5
188211.5
187831.5
187794
188475
188105
188123.5
187634
188182
188026.5
187800
188233
188166
187771.5
188030.5
187702.5
188126.5
187698
187902
187984
187781.5
188031
190394
193136
195803.5
198579
204853
215312
223981
228732
230099.5
228523
222031
211622.5
198733.5
176693.5
149606.5
122383
94130
68383.5
49943
44157
40980
37357
34278.5
31199
28562
26003.5
23579.5
21522
19583
17494.5
15705
14409
13058.5
11726.5
10660.5
9452.5
8916.5
8903.5
6963.5
5873
5662
5743.5
5058
5164.5
4859
4908
5083
5430.5
5841.5
5989.5
6066
5871.5
5662.5
5558.5
5517
5560
5284.5
4586.5
4715.5
4279.5
3724
3853
2781
3012
2344
2339
2292.5
2223
2143.5
2035
1753
1719
1371.5
1550.5
1869
1207.5
